'6_5012', 1, 59.883270, 1663.224243, 61.245167
'6_5012', 2, 51.810272, 1388.155151, 98.794380
'6_5012', 3, 51.810272, 1348.120483, 76.626060
'6_5012', 4, -15.158356, 1394.985474, 16.880657
'6_5012', 5, 122.831665, 1396.985474, 18.142111
'6_5012', 6, 51.810272, 1400.800171, -18.719313
'6_5012', 7, -133.463303, 1326.985474, 53.826572
'6_5012', 8, 239.475922, 1338.257080, 62.771755
'6_5012', 9, -94.149811, 1211.785522, 34.097149
'6_5012', 10, 208.962067, 1224.585571, 51.811073
'6_5012', 11, 51.810272, 1211.785522, -58.673660
'6_5012', 12, -108.877701, 1273.385498, 91.345932
'6_5012', 13, 206.059845, 1285.421265, 108.455170
'6_5012', 14, -122.923218, 1273.385498, -9.349386
'6_5012', 15, 245.999786, 1285.421265, 11.969193
'6_5012', 16, -25.047028, 1172.985474, 141.389160
'6_5012', 17, 158.594025, 1172.985474, 124.367210
'6_5012', 18, -26.132538, 1135.604248, 134.369598
'6_5012', 19, -72.935455, 960.985474, 112.717232
'6_5012', 20, 209.376923, 960.985474, 106.514175
'6_5012', 21, 67.914368, 960.985474, 195.510803
'6_5012', 22, 67.538879, 960.985474, 24.416035
'6_5012', 23, 44.442200, 906.985474, 205.019669
'6_5012', 24, 47.994598, 774.985474, -25.778294
'6_5012', 25, 58.156891, 696.008301, 17.003063
'6_5012', 26, 4.940094, 657.626221, 29.503950
'6_5012', 27, -78.149094, 276.985504, 103.428001
'6_5012', 28, -92.983734, 190.985504, -38.778629
'6_5012', 29, -75.710251, -57.014496, 41.108158
'6_5012', 30, -117.071274, -173.014496, 11.108158
'6_5012', 31, -185.963089, 1016.985474, 2.772960
'6_5012', 32, -294.728210, 726.985474, 93.832680
'6_5012', 33, -272.260010, 742.985474, 156.282852
'6_5012', 34, -322.619843, 556.985474, 127.012939
'6_5012', 35, 69.535400, 918.985474, 198.413269
'6_5012', 36, -74.310822, 1359.558105, 26.005808
'6_5012', 37, -13.231812, 1208.985474, -74.555557
'6_5012', 38, -328.132538, -183.014496, 0.000000
'6_5012', 39, -328.132538, -183.014496, 0.000000
'6_5012', 40, -328.132538, -183.014496, 0.000000
'6_5012', 41, -328.132538, -183.014496, 0.000000
'6_5012', 42, -214.661850, 1016.985474, 50.259521
'6_5012', 43, -328.132538, -183.014496, 0.000000
'6_5012', 44, -89.336243, 1222.985474, 84.584457
'6_5012', 45, -101.370193, 1208.985474, -16.390162
'6_5012', 46, 193.826324, 1238.985474, 101.752434
'6_5012', 47, 231.665680, 1220.985474, 1.869713
'6_5012', 48, -265.105469, 756.985474, 135.720566
'6_5012', 49, -328.132538, -183.014496, 0.000000
'6_5012', 50, -328.132538, -183.014496, 0.000000
'6_5012', 51, -328.132538, -183.014496, 0.000000
'6_5012', 52, 424.422577, 584.985474, 205.750641
'6_5012', 53, 44.442200, 906.985474, 205.019669
'6_5012', 54, -76.607849, 918.985474, 114.193359
'6_5012', 55, -328.132538, -183.014496, 0.000000
'6_5012', 56, -328.132538, -183.014496, 0.000000
'6_5012', 57, -302.964111, 772.985474, 114.722580
'6_5012', 1, 59.883270, 1663.224243, 61.245167
'6_5012', 2, 51.810272, 1388.155151, 98.794380
'6_5012', 3, 51.810272, 1348.120483, 76.626060
'6_5012', 4, -15.158356, 1394.985474, 16.880657
'6_5012', 5, 122.831665, 1396.985474, 18.142111
'6_5012', 6, 51.810272, 1400.800171, -18.719313
'6_5012', 7, -133.463303, 1326.985474, 53.826572
'6_5012', 8, 239.475922, 1338.257080, 62.771755
'6_5012', 9, -94.149811, 1211.785522, 34.097149
'6_5012', 10, 208.962067, 1224.585571, 51.811073
'6_5012', 11, 51.810272, 1211.785522, -58.673660
'6_5012', 12, -108.877701, 1273.385498, 91.345932
'6_5012', 13, 206.059845, 1285.421265, 108.455170
'6_5012', 14, -122.923218, 1273.385498, -9.349386
'6_5012', 15, 245.999786, 1285.421265, 11.969193
'6_5012', 16, -25.047028, 1172.985474, 141.389160
'6_5012', 17, 158.594025, 1172.985474, 124.367210
'6_5012', 18, -26.132538, 1135.604248, 134.369598
'6_5012', 19, -72.935455, 960.985474, 112.717232
'6_5012', 20, 209.376923, 960.985474, 106.514175
'6_5012', 21, 67.914368, 960.985474, 195.510803
'6_5012', 22, 67.538879, 960.985474, 24.416035
'6_5012', 23, 44.442200, 906.985474, 205.019669
'6_5012', 24, 47.994598, 774.985474, -25.778294
'6_5012', 25, 58.156891, 696.008301, 17.003063
'6_5012', 26, 4.940094, 657.626221, 29.503950
'6_5012', 27, -78.149094, 276.985504, 103.428001
'6_5012', 28, -92.983734, 190.985504, -38.778629
'6_5012', 29, -75.710251, -57.014496, 41.108158
'6_5012', 30, -117.071274, -173.014496, 11.108158
'6_5012', 31, -185.963089, 1016.985474, 2.772960
'6_5012', 32, -294.728210, 726.985474, 93.832680
'6_5012', 33, -272.260010, 742.985474, 156.282852
'6_5012', 34, -322.619843, 556.985474, 127.012939
'6_5012', 35, 69.535400, 918.985474, 198.413269
'6_5012', 36, -74.310822, 1359.558105, 26.005808
'6_5012', 37, -13.231812, 1208.985474, -74.555557
'6_5012', 38, -328.132538, -183.014496, 0.000000
'6_5012', 39, -328.132538, -183.014496, 0.000000
'6_5012', 40, -328.132538, -183.014496, 0.000000
'6_5012', 41, -328.132538, -183.014496, 0.000000
'6_5012', 42, -214.661850, 1016.985474, 50.259521
'6_5012', 43, -328.132538, -183.014496, 0.000000
'6_5012', 44, -89.336243, 1222.985474, 84.584457
'6_5012', 45, -101.370193, 1208.985474, -16.390162
