'6_4860', 1, 8.282379, 1662.839233, -53.075748
'6_4860', 2, 3.004822, 1388.088745, -26.786352
'6_4860', 3, 3.004822, 1348.102539, -44.132320
'6_4860', 4, -52.467072, 1403.012451, -94.740456
'6_4860', 5, 59.802856, 1401.012451, -86.186264
'6_4860', 6, 3.004822, 1409.788940, -123.346153
'6_4860', 7, -175.241531, 1333.012451, -75.606300
'6_4860', 8, 171.342407, 1326.176758, -66.979996
'6_4860', 9, -135.337830, 1202.153809, -81.034653
'6_4860', 10, 136.662170, 1201.974487, -71.988144
'6_4860', 11, 3.004822, 1202.153809, -175.726837
'6_4860', 12, -148.052277, 1271.583130, -34.658928
'6_4860', 13, 136.744263, 1268.075684, -23.753231
'6_4860', 14, -159.554199, 1271.583130, -131.387634
'6_4860', 15, 166.061157, 1268.075684, -121.771751
'6_4860', 16, -80.201416, 1181.012451, 4.321067
'6_4860', 17, 63.770630, 1181.012451, 9.110584
'6_4860', 18, -81.337830, 1151.431519, -12.742022
'6_4860', 19, -112.347687, 1067.012451, -55.626984
'6_4860', 20, 179.766541, 1067.012451, -43.853050
'6_4860', 21, 32.210846, 1067.012451, 24.583021
'6_4860', 22, 33.943726, 1067.012451, -134.126526
'6_4860', 23, 12.781219, 961.012390, 44.309174
'6_4860', 24, -54.286102, 841.012390, -177.907349
'6_4860', 25, -5.347900, 769.081909, -36.467995
'6_4860', 26, -53.025085, 757.382202, -122.991058
'6_4860', 27, -89.113403, 469.012390, -54.709694
'6_4860', 28, -114.088318, 361.012390, -185.717957
'6_4860', 29, -107.452606, 167.012405, -87.763733
'6_4860', 30, -136.573029, 117.012405, -124.382713
'6_4860', 31, -237.640900, 1053.012451, -64.089478
'6_4860', 32, -324.775818, 829.012390, -49.976284
'6_4860', 33, -318.073730, 845.012390, 1.795651
'6_4860', 34, -368.748596, 697.012390, 1.463021
'6_4860', 35, -0.837341, 987.012390, 35.359596
'6_4860', 36, -113.854309, 1366.636597, -98.060944
'6_4860', 37, -65.466278, 1247.012451, -179.551529
'6_4860', 38, -383.337830, 57.012402, 0.000000
'6_4860', 39, -383.337830, 57.012402, 0.000000
'6_4860', 40, -383.337830, 57.012402, 0.000000
'6_4860', 41, -383.337830, 57.012402, 0.000000
'6_4860', 42, -267.056580, 1053.012451, -31.830626
'6_4860', 43, -383.337830, 57.012402, 0.000000
'6_4860', 44, -140.373886, 1253.012451, -37.863758
'6_4860', 45, -148.598831, 1245.012451, -124.205544
'6_4860', 46, 129.842041, 1253.012451, -25.780636
'6_4860', 47, 154.911682, 1241.012451, -118.195648
'6_4860', 48, -307.365082, 843.012390, -18.506388
'6_4860', 49, -383.337830, 57.012402, 0.000000
'6_4860', 50, -383.337830, 57.012402, 0.000000
'6_4860', 51, -383.337830, 57.012402, 0.000000
'6_4860', 52, 411.217651, 693.012390, 27.309294
'6_4860', 53, 12.781219, 961.012390, 44.309174
'6_4860', 54, -125.755890, 987.012390, -44.514542
'6_4860', 55, -383.337830, 57.012402, 0.000000
'6_4860', 56, -383.337830, 57.012402, 0.000000
'6_4860', 57, -336.993866, 859.012390, -20.226433
